age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
48,plus,3,0,41,9,Thu,3,1,high,8.6,0
18,plus,2,0,63,19,Wed,4,1,medium,5.7,0
34,basic,7,0,64,16,Sat,3,1,low,9.1,0
45,basic,2,0,95,11,Sat,4,1,low,5.4,0
42,basic,1,0,99,19,Mon,4,1,low,15.9,1
53,plus,2,0,101,13,Sun,2,0,low,11.8,1
34,plus,1,0,3,14,Fri,4,0,low,12.3,0
33,basic,1,0,58,14,Sat,3,0,medium,7.9,1
29,basic,8,1,16,11,Fri,5,1,low,15.5,0
36,basic,5,0,56,10,Thu,1,1,medium,11.8,0
39,plus,2,0,131,20,Sun,1,1,high,6.8,1
21,basic,2,0,89,18,Sun,3,1,low,6.8,0
48,basic,1,0,10,16,Thu,2,1,low,12.0,1
56,plus,11,1,117,19,Mon,4,1,low,9.1,0
38,basic,4,0,6,12,Wed,5,1,medium,16.3,0
35,basic,4,1,36,12,Sun,1,0,low,17.8,0
44,basic,2,0,36,8,Fri,3,1,low,2.2,0
43,plus,1,0,24,17,Tue,4,0,low,3.8,1
48,basic,9,0,41,19,Sat,5,1,low,13.4,1
38,plus,8,1,40,16,Tue,1,1,low,11.9,0
46,basic,4,0,43,21,Mon,3,1,low,6.6,0
52,basic,2,0,23,6,Thu,3,1,low,7.1,0
56,plus,1,0,22,19,Sun,5,0,low,13.7,0
42,basic,2,0,55,19,Thu,3,0,medium,8.8,1
48,plus,4,0,10,7,Sun,5,1,low,5.5,0
45,basic,11,3,39,15,Sat,5,1,low,8.5,0
49,vip,2,0,24,21,Tue,4,1,low,6.9,0
42,plus,5,0,88,11,Thu,4,1,medium,8.4,1
23,basic,1,0,100,16,Fri,4,1,low,7.4,0
39,basic,7,0,54,14,Fri,3,1,low,3.0,0
26,basic,7,0,34,18,Wed,3,0,low,8.9,0
39,plus,4,1,52,18,Wed,5,1,low,11.3,1
37,basic,2,0,6,20,Sat,3,1,low,6.0,0
39,vip,1,0,121,19,Wed,2,0,low,10.8,0
37,plus,4,1,68,18,Fri,3,1,low,4.4,0
36,vip,2,0,15,12,Wed,5,1,low,9.5,0
33,basic,1,0,118,18,Thu,4,1,medium,3.1,0
39,basic,3,0,140,8,Sun,5,1,low,14.5,1
37,basic,2,0,133,15,Sat,5,1,low,5.1,0
51,plus,3,0,69,17,Wed,2,1,low,7.3,1
50,plus,8,1,34,7,Fri,1,1,low,9.1,0
48,plus,1,0,124,13,Wed,5,1,low,10.5,0
44,plus,1,0,110,10,Wed,5,0,medium,8.8,1
29,plus,6,0,46,17,Thu,3,1,low,1.2,0
35,basic,6,0,140,17,Fri,2,1,low,2.9,0
47,plus,4,0,70,6,Fri,3,1,low,6.4,1
53,basic,3,0,2,13,Fri,3,0,medium,6.2,0
44,basic,1,0,71,18,Wed,4,1,low,10.7,1
29,basic,7,1,123,9,Wed,3,1,medium,12.0,0
42,plus,6,0,1,15,Tue,3,0,low,9.2,0
26,basic,5,0,59,9,Sun,4,1,medium,7.1,0
55,plus,2,1,130,7,Sun,2,1,medium,9.5,0
34,basic,1,0,25,19,Fri,4,0,medium,9.5,0
18,plus,8,1,3,12,Wed,4,0,low,18.9,1
27,basic,3,1,148,20,Fri,4,1,low,6.6,0
45,basic,7,0,158,10,Mon,3,1,low,11.2,0
18,basic,2,0,105,11,Sat,5,1,medium,7.9,1
38,basic,1,0,34,18,Fri,3,0,medium,11.0,1
42,basic,3,0,6,15,Mon,4,1,medium,3.3,0
36,basic,3,0,22,6,Wed,2,1,low,8.6,0
29,vip,1,0,79,13,Thu,2,1,low,8.0,0
48,basic,1,0,93,19,Thu,5,1,low,11.4,0
33,basic,5,0,29,12,Wed,3,1,low,5.3,1
43,vip,3,0,104,16,Wed,2,0,low,11.1,1
41,plus,3,1,1,16,Sat,5,0,medium,2.8,0
36,basic,7,0,114,8,Sun,4,1,medium,10.5,1
35,basic,6,0,32,20,Thu,3,0,medium,4.9,1
51,basic,1,0,144,19,Sat,5,1,medium,7.3,0
23,plus,1,0,1,17,Sat,2,0,low,7.9,1
48,basic,2,0,96,13,Fri,2,1,high,10.7,0
27,basic,1,0,68,9,Sat,4,1,high,7.1,1
36,basic,13,0,63,21,Wed,3,1,medium,10.9,1
40,basic,1,0,2,11,Mon,3,0,low,2.6,1
18,plus,7,0,4,13,Fri,3,0,medium,5.1,0
44,plus,14,0,56,14,Mon,2,1,low,8.8,1
43,plus,4,0,122,6,Sat,5,1,low,0.5,0
49,vip,2,1,142,16,Wed,5,0,medium,5.8,0
18,plus,4,0,141,17,Mon,2,0,low,3.5,1
44,basic,2,1,113,18,Tue,1,0,medium,5.1,0
33,vip,1,0,37,13,Sun,3,1,low,8.0,0
18,basic,4,0,72,20,Mon,2,0,low,17.4,1
33,vip,1,0,58,20,Wed,5,1,low,15.0,0
33,basic,3,0,1,19,Tue,5,0,medium,2.0,0
34,vip,1,0,10,21,Tue,4,1,low,7.3,0
32,basic,4,0,2,19,Tue,5,0,medium,6.5,0
47,basic,2,0,136,15,Mon,4,0,high,9.7,0
37,basic,2,0,15,11,Fri,4,1,low,15.2,0
32,plus,1,0,19,11,Sun,4,1,medium,9.3,0
18,vip,1,0,144,18,Sun,3,0,low,11.0,0
39,basic,2,0,34,19,Sun,2,1,high,15.4,0
59,basic,3,0,156,21,Thu,5,1,low,15.1,0
20,basic,3,0,66,9,Fri,3,1,low,7.6,1
60,plus,3,0,86,13,Sun,3,1,low,13.9,0
47,basic,2,0,158,18,Wed,3,1,low,4.2,1
21,basic,1,0,17,9,Mon,3,1,low,15.3,0
52,basic,1,0,121,13,Fri,2,1,high,11.4,0
29,basic,10,1,46,11,Sat,4,1,medium,14.7,0
22,basic,3,0,34,21,Wed,3,1,medium,6.7,0
39,basic,1,0,40,11,Sat,4,1,medium,12.7,0
42,basic,3,0,86,13,Fri,4,1,low,2.6,0
35,plus,5,0,74,10,Sun,5,0,medium,6.7,1
50,plus,9,0,74,13,Thu,3,0,medium,3.5,1
38,plus,6,1,102,21,Sat,3,0,medium,9.4,0
46,basic,5,0,29,19,Thu,3,1,medium,7.0,0
46,basic,6,1,167,8,Sat,2,1,medium,8.2,0
43,basic,1,0,62,9,Tue,3,1,low,16.1,0
41,plus,5,1,38,11,Sat,4,1,low,17.9,0
43,vip,7,0,137,14,Sat,4,1,medium,8.0,1
53,basic,4,0,14,9,Sat,4,0,low,5.7,0
25,plus,2,0,113,20,Wed,3,1,high,0.1,1
34,vip,1,0,66,17,Sat,3,0,medium,2.8,0
53,basic,4,0,60,8,Mon,2,1,medium,16.6,1
53,basic,3,0,22,13,Sat,5,1,medium,14.8,0
36,vip,3,0,133,12,Fri,3,1,medium,15.6,0
31,plus,8,1,45,20,Wed,5,1,low,6.0,1
41,plus,2,0,5,15,Sat,5,0,low,11.6,0
32,plus,2,1,28,20,Mon,4,1,medium,7.4,0
41,basic,1,0,96,18,Sat,4,1,low,14.2,0
36,vip,4,0,161,7,Sat,4,1,low,17.5,0
38,plus,13,0,39,10,Sun,5,1,medium,5.0,0
45,plus,1,0,1,9,Sat,4,0,medium,6.8,0
35,basic,9,0,82,12,Sun,4,1,low,6.1,1
68,basic,4,0,68,8,Sat,2,1,high,8.8,1
46,basic,3,0,7,14,Thu,3,1,low,4.5,0
45,basic,9,0,155,13,Mon,3,1,medium,10.3,0
43,plus,2,0,21,10,Thu,3,1,low,3.8,0
31,plus,2,0,41,19,Fri,5,1,medium,15.7,1
34,basic,6,1,16,20,Thu,3,1,medium,9.0,0
30,vip,5,0,2,7,Sat,3,0,low,11.7,0
35,plus,3,0,162,8,Fri,2,1,low,6.5,1
46,basic,4,0,42,13,Thu,3,1,low,8.3,1
24,basic,2,0,52,18,Fri,3,1,medium,14.3,0
61,plus,3,0,6,11,Wed,4,1,low,7.5,0
47,basic,14,0,56,9,Fri,1,1,low,2.2,1
30,basic,1,0,5,16,Fri,4,0,medium,2.8,0
47,basic,9,0,97,9,Mon,3,1,low,5.3,1
60,basic,3,0,157,13,Mon,3,1,low,2.7,0
40,basic,1,0,73,17,Thu,4,0,low,11.9,0
54,basic,8,0,50,11,Mon,3,1,high,3.4,0
37,basic,1,0,53,9,Wed,3,1,low,5.5,0
42,basic,2,0,18,9,Tue,3,0,low,9.7,1
48,basic,2,0,77,14,Sat,3,0,medium,3.1,0
33,basic,4,0,111,14,Tue,4,1,medium,4.1,0
51,basic,5,0,22,18,Tue,2,0,medium,8.7,0
55,basic,4,0,58,8,Sat,2,1,medium,14.3,0
49,basic,3,0,32,19,Mon,5,1,low,17.3,0
26,plus,6,0,56,20,Fri,3,1,low,6.8,1
41,vip,1,0,69,14,Sat,4,1,medium,11.0,0
60,basic,2,0,130,11,Sat,4,1,low,10.6,0
33,basic,4,1,62,21,Sat,4,0,medium,6.9,1
28,basic,1,0,67,19,Tue,2,0,low,15.6,1
47,plus,3,0,2,18,Fri,4,0,low,6.7,0
35,basic,2,0,48,6,Sun,1,1,low,10.4,0
35,basic,5,0,164,9,Sat,4,0,medium,8.4,0
49,basic,1,0,3,18,Fri,3,0,low,12.0,0
37,basic,4,0,5,12,Wed,3,0,low,6.7,1
37,plus,3,0,37,19,Tue,4,1,medium,7.9,1
42,basic,3,0,168,21,Tue,4,1,medium,15.2,0
31,basic,4,0,53,20,Sat,3,1,low,3.4,0
18,plus,1,0,10,20,Mon,4,1,medium,12.5,0
36,basic,14,0,157,21,Fri,2,1,low,6.9,1
50,basic,2,0,92,14,Wed,4,1,medium,12.9,1
46,plus,6,0,106,12,Tue,3,1,low,15.8,0
25,basic,2,0,10,17,Tue,4,1,low,9.1,0
26,basic,3,0,6,12,Tue,4,1,low,8.2,1
36,basic,8,0,22,7,Thu,4,1,low,7.6,0
28,plus,1,0,86,20,Fri,3,1,low,6.5,0
51,basic,3,0,119,18,Sun,5,1,high,11.1,1
33,plus,1,0,37,10,Fri,4,1,low,8.8,0
38,plus,1,0,1,18,Thu,4,0,low,11.8,1
45,plus,4,0,18,9,Thu,3,1,low,5.1,1
25,plus,3,1,1,18,Sun,4,0,medium,4.3,1
28,plus,3,0,0,9,Sun,3,0,low,11.3,0
44,basic,1,0,3,8,Sun,4,0,medium,3.7,0
38,plus,5,0,29,8,Tue,4,1,low,8.7,1
31,plus,2,0,8,8,Tue,3,1,low,13.8,0
29,vip,1,0,32,13,Tue,2,0,low,1.3,0
25,plus,1,0,4,18,Wed,4,0,low,0.1,0
60,plus,4,0,3,12,Thu,3,0,low,4.2,0
39,vip,1,0,1,15,Thu,3,0,low,9.4,0
34,plus,3,0,6,17,Sat,1,1,low,9.5,0
53,vip,1,0,3,13,Sun,4,0,low,1.1,0
38,plus,1,0,57,13,Wed,3,1,medium,11.5,0
43,plus,4,0,0,15,Sun,4,0,medium,4.1,1
47,basic,2,0,33,17,Mon,3,1,medium,3.3,0
31,basic,1,0,96,21,Fri,2,1,low,1.6,1
48,plus,7,0,163,17,Sun,5,0,low,6.1,0
34,basic,13,2,2,12,Mon,3,0,low,9.1,0
45,plus,2,0,37,11,Sun,5,1,low,0.1,0
36,basic,6,0,4,18,Wed,3,0,low,7.6,0
52,basic,1,0,107,20,Mon,2,1,low,5.7,1
46,plus,5,0,23,18,Fri,4,0,high,12.9,0
22,basic,1,1,9,9,Sun,3,1,low,8.8,0
48,plus,8,0,2,13,Sun,2,0,low,3.3,0
39,plus,1,0,6,18,Thu,2,1,low,2.9,1
48,plus,1,0,30,15,Thu,3,0,medium,8.7,1
45,plus,1,0,66,11,Fri,2,1,medium,13.8,0
24,basic,1,0,70,9,Sun,4,0,low,13.0,0
42,basic,2,0,18,7,Mon,3,1,medium,11.0,0
22,vip,3,0,97,7,Thu,5,1,medium,2.0,0
18,basic,2,0,18,12,Wed,3,0,low,4.6,0
41,basic,1,0,59,21,Fri,2,1,low,12.8,1
37,basic,1,0,28,18,Thu,1,1,medium,8.0,0
25,plus,5,0,4,15,Sun,4,0,medium,10.4,1
37,vip,2,0,10,9,Mon,5,0,low,5.3,0
49,plus,2,0,19,16,Tue,4,1,medium,4.2,1
27,basic,2,0,121,6,Fri,3,1,low,7.9,0
45,basic,2,0,36,17,Wed,4,0,low,8.3,0
25,basic,9,1,27,21,Thu,5,0,low,14.1,1
18,plus,4,0,0,13,Wed,5,0,low,8.4,1
48,basic,8,0,154,11,Sun,5,1,low,12.6,0
52,vip,4,0,6,21,Fri,5,1,medium,9.0,0
52,basic,2,0,105,21,Sat,4,1,low,8.1,0
32,plus,4,0,125,19,Sun,2,1,high,1.1,0
32,plus,2,0,54,21,Wed,1,1,medium,2.9,0
18,basic,2,0,89,11,Fri,5,0,low,7.6,0
37,plus,2,0,144,17,Tue,3,1,low,10.4,0
42,plus,1,0,17,15,Sat,2,1,low,12.4,0
40,plus,3,0,62,14,Mon,4,1,low,15.7,0
53,basic,5,0,48,16,Sun,4,1,low,3.6,0
25,basic,3,0,56,19,Fri,5,1,medium,7.2,0
37,vip,5,0,46,11,Wed,3,1,medium,4.4,0
43,plus,3,0,60,20,Thu,3,1,low,6.8,0
39,basic,1,0,115,18,Mon,2,1,medium,4.9,1
49,plus,6,0,32,14,Sun,5,1,medium,6.7,0
22,basic,3,2,69,14,Wed,5,0,low,9.4,0
32,plus,2,0,17,15,Mon,3,1,low,1.0,1
42,basic,4,0,12,17,Sun,5,1,low,5.8,0
33,plus,2,0,50,12,Sat,5,1,low,17.2,0
33,basic,6,1,1,10,Mon,4,0,low,3.2,0
33,plus,6,0,98,19,Sat,4,0,low,12.7,1
44,plus,3,0,137,14,Sun,5,1,high,0.1,0
43,basic,6,0,50,7,Tue,5,1,medium,11.0,0
45,basic,2,0,115,17,Wed,3,1,low,1.4,0
46,basic,8,1,40,11,Wed,2,1,low,5.7,0
36,basic,5,0,35,10,Wed,5,0,low,5.1,0
24,basic,2,0,53,7,Tue,2,1,low,12.0,1
46,basic,2,0,25,11,Mon,3,0,low,2.8,1
43,basic,1,0,1,19,Wed,4,0,low,1.5,0
20,plus,5,0,135,9,Sat,4,1,medium,10.5,0
33,basic,5,0,57,17,Sat,2,0,low,6.0,1
49,basic,2,0,29,20,Wed,4,1,low,17.1,1
41,basic,2,0,4,18,Sat,5,0,low,5.9,0
47,plus,8,0,2,19,Tue,5,0,medium,10.0,0
47,plus,8,0,11,12,Fri,4,1,medium,0.3,0
61,basic,1,0,44,10,Wed,4,1,high,1.0,1
33,plus,1,0,28,20,Wed,5,0,low,16.0,1
32,basic,1,0,3,17,Tue,4,0,low,11.0,0
35,basic,5,1,52,18,Mon,1,1,low,15.0,0
18,basic,2,0,43,10,Fri,5,1,low,5.1,1
38,basic,1,0,43,13,Sat,5,1,low,8.5,0
51,basic,4,0,138,12,Sun,4,1,low,1.6,0
29,basic,9,1,70,18,Fri,3,1,low,12.4,1
43,basic,1,0,64,12,Tue,4,1,low,6.2,0
50,plus,1,0,27,21,Fri,2,1,low,10.6,1
20,plus,3,0,0,7,Sat,3,0,low,8.5,1
53,basic,5,0,60,12,Fri,1,0,medium,2.7,0
38,plus,1,0,62,10,Wed,5,1,medium,4.2,0
29,basic,1,0,124,11,Sun,3,1,high,0.8,1
39,basic,4,0,51,20,Tue,4,1,medium,0.7,0
35,plus,1,0,45,11,Thu,4,0,medium,4.3,0
47,basic,16,0,51,8,Sun,4,1,medium,5.2,1
45,basic,2,0,15,13,Sat,3,1,low,9.9,1
29,plus,2,0,111,17,Wed,5,1,low,17.6,1
38,basic,1,0,72,17,Sun,5,1,low,8.9,1
31,plus,6,1,21,12,Wed,4,0,low,1.4,0
28,basic,2,0,160,6,Sun,4,1,low,9.7,1
39,basic,6,0,154,18,Fri,4,1,low,2.5,1
28,basic,5,0,59,18,Wed,4,1,low,11.2,0
18,plus,2,0,72,15,Thu,3,1,low,1.3,0
45,plus,2,0,147,19,Sat,4,0,medium,7.2,0
61,basic,3,0,5,13,Fri,2,0,high,2.9,1
29,vip,5,0,118,9,Wed,2,1,low,2.9,1
31,basic,2,0,81,12,Fri,5,0,low,11.2,0
37,basic,1,0,44,16,Fri,3,1,medium,4.9,1
55,plus,1,0,116,21,Thu,3,1,low,9.4,0
43,basic,5,0,101,18,Mon,3,0,low,12.2,0
29,plus,5,0,49,19,Fri,2,1,low,3.5,1
55,plus,1,0,117,7,Fri,5,1,low,6.2,0
38,plus,11,1,55,20,Sat,2,1,low,10.5,0
43,vip,3,1,75,19,Sat,4,1,medium,6.5,0
50,plus,1,0,36,14,Thu,4,1,medium,2.7,1
45,basic,1,0,3,12,Tue,3,0,low,5.9,0
35,basic,3,0,132,11,Sun,2,0,medium,16.7,1
35,vip,1,0,122,12,Fri,5,0,low,10.0,0
47,basic,1,0,53,6,Fri,2,1,medium,5.9,1
31,basic,3,0,112,19,Wed,5,1,low,4.1,0
52,basic,1,0,38,8,Thu,5,0,low,7.4,0
31,basic,1,0,6,18,Sun,5,1,high,1.8,0
34,basic,1,0,64,20,Sun,1,0,low,8.9,0
25,basic,2,0,11,18,Tue,5,0,low,1.0,0
25,vip,4,0,72,8,Thu,4,1,low,9.3,1
60,plus,8,0,27,20,Sun,1,0,high,12.0,0
39,plus,5,1,64,11,Thu,4,0,medium,6.6,0
30,basic,2,0,124,12,Sat,4,0,low,7.9,0
37,vip,1,0,48,14,Sun,5,1,medium,7.3,0
42,basic,3,1,1,8,Sat,3,0,medium,11.9,0
45,plus,1,0,4,13,Fri,3,0,medium,6.2,1
37,basic,3,0,37,12,Thu,2,1,medium,12.8,0
24,basic,1,0,3,14,Wed,5,0,low,3.5,0
35,basic,7,0,18,19,Thu,2,1,low,6.4,1
20,vip,1,0,26,11,Wed,3,1,medium,13.3,0
46,basic,3,0,45,14,Wed,2,1,medium,15.0,1
60,basic,2,0,7,6,Thu,3,1,low,8.5,0
33,basic,1,0,71,21,Sun,1,0,low,8.0,0
46,plus,3,0,25,11,Sat,5,0,medium,11.1,0
26,basic,6,0,74,19,Fri,2,1,low,8.3,1
30,basic,6,0,92,12,Fri,3,1,medium,6.1,0
39,plus,2,0,2,15,Wed,3,0,medium,9.8,1
37,basic,2,0,26,21,Tue,4,1,low,10.6,0
30,basic,1,0,2,10,Sun,4,0,low,6.9,0
50,basic,5,0,93,8,Mon,2,1,low,2.5,0
39,basic,1,0,4,13,Tue,5,0,medium,4.8,0
47,basic,1,0,40,10,Fri,4,1,low,11.4,0
26,plus,2,0,43,14,Mon,3,1,low,17.3,1
33,basic,3,0,1,19,Mon,5,0,low,1.5,1
56,basic,3,0,21,7,Wed,4,0,low,4.6,0
45,basic,1,0,158,14,Sat,3,1,medium,7.3,0
18,basic,1,0,30,14,Sat,3,0,medium,10.2,1
39,plus,1,0,51,11,Sun,4,1,medium,7.4,1
35,plus,1,0,38,15,Sat,5,1,low,4.4,1
30,vip,1,0,46,9,Sat,4,0,high,1.2,1
39,plus,6,0,5,19,Thu,1,0,low,2.5,0
18,basic,2,0,12,9,Thu,4,1,medium,8.5,1
43,basic,3,0,51,19,Fri,5,1,medium,17.8,1
35,vip,2,0,81,19,Sun,3,0,low,8.3,0
41,plus,5,1,53,9,Thu,3,0,low,7.9,0
33,plus,2,0,1,12,Wed,5,0,low,17.2,1
40,plus,4,2,75,13,Tue,5,1,medium,11.5,0
43,plus,2,0,26,11,Wed,2,1,low,5.8,0
39,plus,2,0,72,20,Mon,1,1,low,4.4,0
50,vip,2,0,4,8,Tue,5,0,medium,1.1,1
24,basic,1,0,5,7,Mon,5,0,high,0.4,0
69,plus,1,0,69,11,Wed,4,1,medium,3.3,0
45,plus,4,0,42,18,Sun,5,1,high,1.4,0
29,basic,1,0,43,18,Fri,3,1,low,7.7,0
49,basic,1,0,20,18,Fri,4,1,high,0.8,1
48,basic,3,0,111,16,Fri,2,1,low,3.8,1
44,basic,1,0,35,19,Wed,2,1,low,5.6,0
23,vip,3,0,30,18,Fri,3,0,medium,0.8,1
60,basic,4,1,25,16,Tue,3,1,low,3.9,0
55,plus,4,0,25,12,Tue,4,0,low,6.9,0
18,basic,3,1,42,8,Fri,1,0,low,4.5,0
37,plus,6,0,34,11,Tue,2,1,low,6.9,0
51,plus,1,1,24,17,Sun,4,0,medium,5.9,0
21,plus,4,1,47,12,Sat,3,1,medium,10.3,0
37,basic,1,0,74,15,Tue,2,1,medium,9.2,0
36,basic,11,0,67,13,Tue,5,0,medium,1.9,1
30,basic,5,0,102,20,Sat,3,1,low,10.9,0
26,basic,2,0,76,7,Sat,3,1,low,6.1,0
33,basic,5,1,70,10,Mon,4,1,low,2.0,1
68,plus,1,0,5,18,Tue,5,0,low,2.7,0
46,plus,14,1,2,7,Sat,3,0,low,5.7,0
48,basic,19,1,5,14,Sat,3,0,low,6.3,0
33,vip,7,0,96,14,Mon,4,1,low,17.0,0
56,plus,3,1,1,20,Wed,3,0,high,8.3,0
49,basic,2,0,50,18,Sat,4,1,low,1.4,0
51,vip,2,0,51,8,Fri,3,1,low,13.8,0
43,plus,6,0,31,7,Tue,2,0,low,6.0,0
38,basic,3,0,1,15,Tue,3,0,medium,17.8,0
21,basic,3,0,1,20,Wed,4,0,low,11.0,0
58,basic,2,0,66,14,Sat,4,1,low,10.2,0
38,basic,4,0,29,11,Sat,1,1,low,16.1,0
44,plus,6,0,2,12,Sat,1,0,low,17.9,0
31,basic,2,1,42,18,Sun,4,1,medium,14.8,0
39,basic,5,0,54,19,Sat,4,1,medium,15.0,0
33,basic,6,0,50,16,Wed,4,1,medium,5.4,0
47,basic,5,0,112,8,Tue,4,1,low,5.8,0
35,basic,3,0,31,15,Tue,3,1,low,7.1,1
25,basic,4,1,6,11,Tue,4,1,low,12.1,1
34,basic,3,0,33,21,Wed,2,1,medium,10.9,1
22,plus,1,0,1,18,Sun,2,0,low,15.1,1
34,plus,12,0,25,18,Sat,2,1,low,8.4,0
37,basic,3,0,5,13,Fri,2,0,low,5.0,0
22,plus,1,0,58,19,Wed,2,1,low,8.4,0
39,basic,3,1,40,10,Tue,3,1,medium,15.8,0
45,basic,1,0,56,9,Tue,5,1,medium,2.8,0
36,basic,6,0,40,8,Thu,5,1,medium,11.0,0
25,plus,8,2,21,21,Thu,4,1,low,7.5,0
39,plus,3,0,107,9,Tue,3,0,medium,14.8,0
63,plus,4,0,7,19,Mon,4,1,low,8.0,1
65,basic,2,0,51,18,Wed,4,1,low,7.1,1
18,plus,8,0,77,17,Fri,4,1,medium,4.2,0
46,vip,1,0,3,14,Mon,3,0,low,5.0,0
35,plus,1,0,36,7,Sun,5,1,low,6.1,1
46,plus,3,0,28,7,Sun,5,0,low,12.8,0
42,plus,2,0,14,21,Mon,4,1,low,8.5,1
38,vip,1,0,7,20,Sat,3,1,low,4.7,0
50,basic,2,0,46,10,Tue,4,1,low,5.9,0
25,basic,3,0,65,17,Wed,2,1,low,11.9,1
53,basic,1,0,55,15,Sun,2,0,low,4.6,1
40,plus,3,2,99,20,Tue,5,1,low,10.8,0
35,plus,3,0,54,8,Thu,5,1,low,8.1,0
37,plus,11,1,148,7,Thu,5,0,medium,11.5,1
31,basic,1,0,60,19,Mon,4,0,low,6.5,0
50,plus,2,0,48,6,Sat,5,1,medium,0.1,1
25,basic,1,0,60,12,Fri,1,1,medium,3.3,0
44,vip,1,0,73,9,Thu,3,0,high,9.2,1
44,vip,1,0,47,18,Thu,3,1,low,13.6,1
34,plus,1,0,0,12,Tue,3,0,low,8.1,0
32,basic,3,1,6,9,Sat,4,1,medium,17.0,0
47,plus,2,0,20,7,Mon,3,0,medium,6.9,0
64,plus,1,0,22,15,Wed,5,1,low,4.4,0
50,plus,5,0,79,12,Thu,2,1,medium,2.2,0
38,basic,8,0,166,17,Mon,2,1,low,11.6,1
38,plus,1,0,10,10,Tue,4,1,medium,10.5,1
39,basic,1,1,5,8,Wed,4,0,low,17.2,0
34,basic,5,0,45,17,Tue,3,0,low,8.0,1
31,plus,1,0,121,18,Sun,5,1,high,7.7,0
39,plus,5,0,53,20,Wed,4,1,low,1.0,0
18,plus,2,0,51,6,Thu,3,0,medium,15.9,1
39,basic,1,1,88,13,Thu,3,1,medium,7.4,0
42,plus,7,0,121,19,Wed,4,1,low,10.8,1
41,plus,5,1,51,8,Mon,4,0,medium,8.7,1
47,vip,1,0,78,8,Wed,3,1,low,2.0,0
18,basic,1,0,31,11,Fri,5,1,low,8.4,0
18,basic,1,0,56,16,Thu,2,0,low,7.6,0
62,plus,3,0,72,13,Wed,4,1,low,4.3,1
48,basic,5,0,14,20,Sun,4,1,medium,15.1,1
18,plus,9,0,71,18,Fri,4,0,low,4.1,1
41,plus,1,0,14,19,Fri,5,1,medium,3.7,0
37,basic,1,0,24,10,Wed,4,1,low,11.1,0
34,basic,4,0,68,7,Sun,5,1,medium,8.8,1
29,basic,4,0,33,13,Sun,4,1,low,9.3,0
32,basic,3,0,105,10,Mon,4,1,low,8.8,0
38,plus,3,0,44,13,Thu,3,1,low,12.9,0
30,basic,3,0,135,18,Fri,3,0,low,13.6,0
44,basic,5,1,114,17,Wed,3,0,low,6.3,0
39,basic,3,0,3,20,Tue,4,0,medium,14.2,0
36,basic,12,0,110,18,Mon,4,0,low,13.1,0
33,vip,1,0,40,7,Tue,3,1,low,9.1,1
39,plus,4,0,103,7,Sun,2,1,low,14.8,1
47,plus,2,0,13,12,Fri,1,0,medium,19.0,0
56,vip,1,0,60,18,Fri,3,0,medium,3.8,0
43,basic,4,0,69,7,Thu,2,1,low,12.5,0
30,vip,1,0,119,18,Fri,3,1,medium,1.8,0
45,basic,12,0,7,9,Thu,3,0,low,5.8,1
34,basic,2,0,73,17,Fri,4,1,low,9.9,0
50,plus,5,1,17,21,Wed,3,1,low,7.1,0
41,plus,2,0,10,10,Sun,4,1,medium,9.0,1
29,basic,1,0,24,14,Wed,5,1,low,11.1,0
23,plus,2,0,5,12,Tue,5,0,medium,12.6,0
41,vip,2,0,8,21,Thu,5,1,low,11.3,0
48,basic,4,0,9,14,Sat,4,1,low,18.4,0
30,plus,1,0,78,11,Wed,3,1,medium,9.1,0
47,plus,4,0,1,8,Fri,3,0,low,21.1,0
46,plus,4,0,55,17,Thu,5,1,medium,3.4,1
36,vip,6,0,21,14,Mon,4,0,low,9.1,0
31,plus,2,0,163,8,Sat,5,0,low,6.6,1
62,basic,6,0,51,11,Thu,5,1,low,14.3,1
23,plus,3,0,32,19,Fri,4,1,low,4.1,1
53,basic,1,0,37,7,Thu,4,1,low,6.4,0
29,plus,5,0,36,11,Sun,5,0,low,15.0,0
31,basic,2,0,126,16,Wed,5,1,medium,4.3,0
47,vip,1,0,8,20,Fri,3,1,medium,2.4,1
29,basic,1,1,49,18,Thu,4,1,low,9.5,0
18,basic,3,0,27,14,Sat,3,1,medium,5.9,1
42,basic,5,1,19,7,Fri,5,1,high,11.5,1
27,plus,2,0,70,18,Wed,3,1,low,8.8,1
47,basic,5,0,30,10,Sun,5,1,low,6.3,0
60,basic,7,0,126,17,Fri,2,1,low,3.4,0
37,basic,5,0,130,14,Mon,3,0,low,5.6,0
44,basic,6,0,46,11,Thu,4,1,medium,6.1,0
29,vip,2,0,5,14,Fri,3,0,low,3.5,0
39,plus,1,0,8,18,Wed,3,1,low,16.6,1
35,plus,1,0,85,17,Mon,5,1,low,1.9,1
43,plus,4,0,113,7,Wed,3,1,low,9.9,0
38,basic,3,0,26,15,Sun,2,1,low,13.9,1
39,basic,2,0,46,12,Sun,3,1,medium,11.7,0
36,basic,5,0,132,18,Mon,1,1,low,0.1,0
53,basic,8,0,42,19,Sun,4,1,medium,3.9,0
27,vip,1,1,5,19,Tue,2,0,low,10.3,0
40,basic,2,0,96,12,Thu,3,1,medium,5.2,0
44,plus,5,0,142,7,Fri,1,0,medium,0.1,1
