user,musicbrainz_id,artist,plays
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,c485632c-b784-4ee9-8ea1-c5fb365681fc,mgmt,66
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,18c2200e-0acf-4ef9-95c9-ff797a23214b,billie the vision & the dancers,65
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,81271d69-e10b-48da-a431-d4ed5d699e98,the hush now,60
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,ac7e838c-3d95-47c2-92a9-81767ad7c217,empire of the sun,58
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,cf0f4547-ffbd-4011-98ad-0bec9ba022db,kings of convenience,56
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,000d90ec-d64c-48a1-b775-e726fd240e9f,get cape. wear cape. fly,53
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,14b22b4b-06d5-4b82-8284-29d29b58945f,air,52
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,ded93cca-d095-4490-a016-94b0021bf8dd,daniel cirera,51
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,35581de7-591f-424f-9c64-7b22fd45605e,sportfreunde stiller,51
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,2c629b8c-d751-4131-b785-5690bb5e0fd7,the kills,51
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,5686efb4-aec0-4cd6-9abe-33fe92b6b7c2,the slip,42
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,49576e42-fbbd-4d73-968d-93c8dcf7f065,plain white ts,41
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,487bfd74-71bf-46dd-b89c-80b7a0f06f2f,the hives,40
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,f2cb0435-d643-4fab-9587-fdb0279330a7,razorlight,38
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,coldplay,37
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,f9c1cc73-36ba-4f8d-ba12-7d2490608886,justice,33
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,4c98aa1b-34eb-4336-987f-5e50aa059c00,the script,33
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,ea854cc1-13fc-4fd0-86a5-d2c7dba06764,mando diao,31
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,f181961b-20f7-459e-89de-920ef03c7ed0,the strokes,31
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,blur,30
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,fleet foxes,30
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,bbc5b66b-d037-4f26-aecf-0b129e7f876a,jimmy eat world,30
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,83b86967-6b1a-4ca8-9cf0-c7cfe047ef3f,the maccabees,30
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,af37c51c-0790-4a29-b995-456f98a6b8c9,vampire weekend,30
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,e105c272-b5d7-4135-82ef-d60bded54345,the wombats,29
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,3d05eb8b-1644-4143-9a61-b28e33c4d85f,4hero,28
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,0743b15a-3c32-48c8-ad58-cb325350befa,blink-182,28
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,death cab for cutie,28
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,fa7ed4fb-fa39-4820-8ae1-5fe98bc2ef8d,matt costa,28
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,52fe888b-112f-4023-adc9-f8287f177f7a,the hoosiers,26
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,826dc91a-6dd3-4279-ae8d-bb710db646bb,patrice,25
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,c2a44e93-3a2b-44aa-bd8b-7a71bb76e3b5,plus 44,25
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,d5c5c11b-153d-4f28-9525-db5ec1bfe0ad,chad vangaalen,24
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,1531ee70-dbeb-487f-94ad-3e5bd18fd34a,freundeskreis,23
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,e21857d5-3256-4547-afb3-4b6ded592596,gorillaz,23
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,97ec4bef-d716-492a-83a1-4cfed3f7a049,slut,23
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,95e1ead9-4d31-4808-a7ac-32c3614c116b,the killers,23
0025719f0cfae17ad6498cdf7cb8dfa71f34169c,d0ef2617-88ed-4d2d-8e72-7e45c083c78e,kilians,22
0025750042be30bdc76faa8cdee830fba1e52dce,cf0f4547-ffbd-4011-98ad-0bec9ba022db,kings of convenience,222
0025750042be30bdc76faa8cdee830fba1e52dce,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,nat king cole,192
0025750042be30bdc76faa8cdee830fba1e52dce,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,madlib,191
0025750042be30bdc76faa8cdee830fba1e52dce,9a709693-b4f8-4da9-8cc1-038c911a61be,bonobo,92
0025750042be30bdc76faa8cdee830fba1e52dce,18c9e1ac-840d-4d30-86a0-16b2f608b20f,count bass d,40
0025750042be30bdc76faa8cdee830fba1e52dce,be0cb2f2-71c3-4e95-a584-c19248951ff4,dangerdoom,37
0025750042be30bdc76faa8cdee830fba1e52dce,4e40b975-270b-4f97-b295-8db157f06a77,james pants,32
0025750042be30bdc76faa8cdee830fba1e52dce,1c294605-8a44-4a49-9f6e-be26f5fa4f38,213,28
0025750042be30bdc76faa8cdee830fba1e52dce,7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,antônio carlos jobim,23
0025750042be30bdc76faa8cdee830fba1e52dce,991b8af4-328a-4441-8dc5-f7af0c89af08,wagon christ,23
0025750042be30bdc76faa8cdee830fba1e52dce,d2e123d0-c53e-4444-a52a-efeff44953c7,dj cam,21
0025750042be30bdc76faa8cdee830fba1e52dce,270ab891-a8f7-4887-b5b2-7d8e95172a59,isan,21
0025750042be30bdc76faa8cdee830fba1e52dce,10a9ff92-9637-4498-afea-7044b2ab0dc0,busta rhymes,20
0025750042be30bdc76faa8cdee830fba1e52dce,b5b89643-c488-4f39-a302-25cab31084a5,gil scott-heron,20
0025750042be30bdc76faa8cdee830fba1e52dce,7c158ea8-c0aa-410e-bdc1-20bba9759577,the cinematic orchestra,20
0025750042be30bdc76faa8cdee830fba1e52dce,7cc267af-3067-4b83-88d2-186bec9960be,milez benjiman,19
0025750042be30bdc76faa8cdee830fba1e52dce,1f1f6737-b930-46fc-8d25-110bb99f7490,redman,19
0025750042be30bdc76faa8cdee830fba1e52dce,bf48d271-9595-4043-9064-52f43707d4ab,the herbaliser,19
0025750042be30bdc76faa8cdee830fba1e52dce,4e024037-14b7-4aea-99ad-c6ace63b9620,madvillain,18
0025750042be30bdc76faa8cdee830fba1e52dce,2adb429d-e39c-467b-b175-3f40440ff630,funki porcini,17
0025750042be30bdc76faa8cdee830fba1e52dce,32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,manic street preachers,17
0025750042be30bdc76faa8cdee830fba1e52dce,405528df-2632-4730-80fc-83e775a97651,nate dogg,16
0025750042be30bdc76faa8cdee830fba1e52dce,321531fc-db73-4ffa-a959-61a61a2908c1,erykah badu,14
0025750042be30bdc76faa8cdee830fba1e52dce,e864aa1b-5dc6-4f76-9425-c5d98e289d3e,med,13
0025750042be30bdc76faa8cdee830fba1e52dce,,ninja tune,12
0025750042be30bdc76faa8cdee830fba1e52dce,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,annie lennox,11
0025750042be30bdc76faa8cdee830fba1e52dce,5c71ea68-9238-4dfc-8519-bd6eff6bc28b,jaga jazzist,11
0025750042be30bdc76faa8cdee830fba1e52dce,2944824d-4c26-476f-a981-be849081942f,nina simone,11
0025750042be30bdc76faa8cdee830fba1e52dce,b5a6ea29-3065-4869-ac66-a44002e55d4d,jazzanova,10
0025750042be30bdc76faa8cdee830fba1e52dce,453f1594-112e-4d3c-921a-8d14e9c97b2e,telefon tel aviv,10
0025750042be30bdc76faa8cdee830fba1e52dce,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,al green,9
0025750042be30bdc76faa8cdee830fba1e52dce,8d08cabf-03a3-4f38-a815-8197a0984f19,astrud gilberto,9
0025750042be30bdc76faa8cdee830fba1e52dce,43b00210-e20d-48a8-8c50-812636d84b4a,bad balance,9
0025750042be30bdc76faa8cdee830fba1e52dce,cc197bad-dc9c-440d-a5b5-d52ba2e14234,coldplay,9
0025750042be30bdc76faa8cdee830fba1e52dce,51508c1f-8d07-4a00-9cf1-26c570fe7b78,cypress hill,8
0025750042be30bdc76faa8cdee830fba1e52dce,9974cbc1-6a00-4a97-8a36-e4a25bfe0293,eliane elias,8
0025750042be30bdc76faa8cdee830fba1e52dce,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,jamiroquai,8
0025750042be30bdc76faa8cdee830fba1e52dce,6fd490f7-e898-40d1-a1ce-f1f427322e4a,morgan geist,8
0025750042be30bdc76faa8cdee830fba1e52dce,77c50d8d-3e58-4e38-9f7c-8a776f7d6741,sa-ra,8
0025750042be30bdc76faa8cdee830fba1e52dce,a1d77dd4-8728-4a47-bdfa-9663d791139c,the future sound of london,8
0025750042be30bdc76faa8cdee830fba1e52dce,bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,john tejada,7
0025750042be30bdc76faa8cdee830fba1e52dce,6786ab5e-0d99-4aa6-8aad-9b5f42965ddb,tha dogg pound,7
0025934d9cdc969dbc36b02874bd39785dd26533,cf0f4547-ffbd-4011-98ad-0bec9ba022db,kings of convenience,255
0025934d9cdc969dbc36b02874bd39785dd26533,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,josé gonzález,143
0025934d9cdc969dbc36b02874bd39785dd26533,378cb43a-3e7b-41f4-a291-db796191c5f3,mek pek & the pek'a'billies,139
0025934d9cdc969dbc36b02874bd39785dd26533,d735497b-25f9-4503-8fb5-f50150730c18,ane brun,122
0025934d9cdc969dbc36b02874bd39785dd26533,144ef525-85e9-40c3-8335-02c32d0861f3,john mayer,97
0025934d9cdc969dbc36b02874bd39785dd26533,a670e05a-cea8-4b37-bce9-d82daf1a0fa4,feist,85
0025934d9cdc969dbc36b02874bd39785dd26533,f0a96ade-9353-4d89-84a7-0b90b0f21049,proem,73
0025934d9cdc969dbc36b02874bd39785dd26533,f83781c8-64f9-4657-85bd-51f74d195cfd,the whitest boy alive,68
0025934d9cdc969dbc36b02874bd39785dd26533,98c65a03-f9a7-4d69-aa46-1637135ca6c3,loess,63
0025934d9cdc969dbc36b02874bd39785dd26533,bfc7f8f2-ed8d-4944-bde4-59165b24fda4,near the parenthesis,62
0025934d9cdc969dbc36b02874bd39785dd26533,5af4be08-c337-465b-bcd9-24b480252e1e,bitcrush,61
0025934d9cdc969dbc36b02874bd39785dd26533,a33df8b0-629b-43dc-920b-d292283f05dd,mikael simpson,61
0025934d9cdc969dbc36b02874bd39785dd26533,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,massive attack,55
0025934d9cdc969dbc36b02874bd39785dd26533,67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,diana krall,52
0025934d9cdc969dbc36b02874bd39785dd26533,792cec6c-2b5a-4076-beb5-669125ae58a2,thomas dybdahl,52
0025934d9cdc969dbc36b02874bd39785dd26533,3e8bd859-7d82-49e0-b267-84fc46e2bf68,david gray,49
0025934d9cdc969dbc36b02874bd39785dd26533,d0cb81c0-017a-433d-af3f-86bdb273a8f0,tina dickow,44
0025934d9cdc969dbc36b02874bd39785dd26533,5ec4be83-e99a-4c54-8753-05ec461deb4e,blamstrain,39
0025934d9cdc969dbc36b02874bd39785dd26533,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,36
0025934d9cdc969dbc36b02874bd39785dd26533,c23b637b-97c6-41eb-8ef6-6c724efc80a8,zero 7,36
0025934d9cdc969dbc36b02874bd39785dd26533,6719cb14-3609-48b5-9a75-54bc296cf43d,alberte,34
0025934d9cdc969dbc36b02874bd39785dd26533,26e59a7f-5500-45c4-b5d8-c6f39a90af85,sinne eeg,33
0025934d9cdc969dbc36b02874bd39785dd26533,0d4bc6e5-2a3e-4fdf-8bbf-59ad0bc374d7,lamb,32
0025934d9cdc969dbc36b02874bd39785dd26533,cb67438a-7f50-4f2b-a6f1-2bb2729fd538,air,31
0025934d9cdc969dbc36b02874bd39785dd26533,151615c8-9095-4041-bfc6-2ff44badb813,esem,31
0025934d9cdc969dbc36b02874bd39785dd26533,2bc78fbc-a59e-4110-92a6-315b6021ebe9,funckarma,31
0025934d9cdc969dbc36b02874bd39785dd26533,9a709693-b4f8-4da9-8cc1-038c911a61be,bonobo,30
0025934d9cdc969dbc36b02874bd39785dd26533,0bb22564-2620-4bbe-befc-330f64f1e0bc,proswell,30
0025934d9cdc969dbc36b02874bd39785dd26533,99d7b49c-c18e-4a11-bf3e-b71710938df6,phoenix,29
0025934d9cdc969dbc36b02874bd39785dd26533,637b672c-13b7-4e0e-812f-6b14dfc50e7e,turboweekend,28
0025934d9cdc969dbc36b02874bd39785dd26533,8c0e714c-f10f-40f1-a684-81b31c003a58,secede,27
0025934d9cdc969dbc36b02874bd39785dd26533,0cccdef7-78b8-49bb-85bd-6a933be2e648,elisabeth & otto brandenburg,26
0025934d9cdc969dbc36b02874bd39785dd26533,071cb80d-a198-4f88-b41e-f4dd9a65ec80,kettel,26
0025934d9cdc969dbc36b02874bd39785dd26533,83def1ca-9d9d-436c-ba72-3e800256d7de,ilkae,24
0025934d9cdc969dbc36b02874bd39785dd26533,7e31d421-093d-464f-bc19-7df2b2473748,lackluster,24
0025934d9cdc969dbc36b02874bd39785dd26533,f6ed9964-eb6b-4bed-81f9-277a2c50a833,milosh,24
0025934d9cdc969dbc36b02874bd39785dd26533,2f548675-008d-4332-876c-108b0c7ab9c5,sia,23
0025934d9cdc969dbc36b02874bd39785dd26533,59a7fbcb-ff74-494d-abd0-9c82359040c9,grizzly bear,22
0025934d9cdc969dbc36b02874bd39785dd26533,01f783f1-6f60-45f9-8b0b-b8abc55488fd,mike sheridan,22
0025934d9cdc969dbc36b02874bd39785dd26533,b497a9a7-291b-45bc-ae1e-3629d582757c,subtractivelad,22
0025934d9cdc969dbc36b02874bd39785dd26533,ce67e99a-ea21-4bad-a62c-0dab17fb4568,syndrone,22
0025934d9cdc969dbc36b02874bd39785dd26533,2ceaa36e-c742-4ecd-ac28-7dc80463a7df,lusine icl,21
0025934d9cdc969dbc36b02874bd39785dd26533,7441bccd-67f4-4294-90d9-f9fd1bb4a37e,maps and diagrams,21
0025934d9cdc969dbc36b02874bd39785dd26533,91790b6d-3b93-43f6-a77a-de410057b08c,quench,21
0025934d9cdc969dbc36b02874bd39785dd26533,8ef90260-532b-4976-b5ff-681c40841b4d,sense,21
0025934d9cdc969dbc36b02874bd39785dd26533,a1276bd3-6458-4d3e-b296-058dc8cf0442,mr. projectile,20
0025934d9cdc969dbc36b02874bd39785dd26533,8d0659ba-b904-4190-b042-18f2348db466,spleen united,20
0025934d9cdc969dbc36b02874bd39785dd26533,64ecce47-720d-4caa-a59d-350380c3ced1,john mayer trio,19
0025934d9cdc969dbc36b02874bd39785dd26533,d1785218-d8f4-4a83-a33d-8cf737eef918,machine drum,19
0025934d9cdc969dbc36b02874bd39785dd26533,d8a2b906-d224-4682-9f3c-77cd75326bc4,md,19
0025934d9cdc969dbc36b02874bd39785dd26533,3cb3928a-526c-4a3d-93c5-53315fa9bde0,elbow,16
0025934d9cdc969dbc36b02874bd39785dd26533,28a3f637-1939-4f9d-8679-306067df5970,nephew,14
0025934d9cdc969dbc36b02874bd39785dd26533,f053ae01-dae6-4aae-9883-e8c279fdbef4,seal,13
0025934d9cdc969dbc36b02874bd39785dd26533,,julian plenti is... skyscraper,12
0025934d9cdc969dbc36b02874bd39785dd26533,cd08ab5e-a823-4985-975d-3a3438b9b5d5,kashmir,12
0025934d9cdc969dbc36b02874bd39785dd26533,43c8a22c-72f8-4d24-af40-f6b42aa813e6,brothomstates,11
0025934d9cdc969dbc36b02874bd39785dd26533,25c0f5fa-e838-4c04-872f-d3ab569c86c2,lars h.u.g.,11
0025934d9cdc969dbc36b02874bd39785dd26533,89b16b26-c712-4353-86dd-264269bbe402,another electronic musician,10
0025934d9cdc969dbc36b02874bd39785dd26533,7615d3e0-cc2f-4f9a-a0db-7528638415f7,arc lab,8
0025934d9cdc969dbc36b02874bd39785dd26533,b8c5cc4f-239f-4e02-b46f-b040b77c2030,nightmares on wax,8
0025934d9cdc969dbc36b02874bd39785dd26533,22a40b75-affc-4e69-8884-266d087e4751,travis,8
0025934d9cdc969dbc36b02874bd39785dd26533,587cd754-79a6-4f85-81de-e960e38f73b6,trolle siebenhaar,8
0025934d9cdc969dbc36b02874bd39785dd26533,ccb4d9b6-1a24-4dd2-8016-1c0773ef470c,deru,7
00259ccffaf39e731b9b18d3826579977c6510a4,168465cb-cafc-4650-a7aa-03dff8ffc6a6,the slackers,2146
00259ccffaf39e731b9b18d3826579977c6510a4,503877b0-4e1b-452b-851c-5e3f478d3714,the pipettes,2042
00259ccffaf39e731b9b18d3826579977c6510a4,0405b306-fc1e-4c20-a5de-16617f653a82,lucky soul,795
00259ccffaf39e731b9b18d3826579977c6510a4,197450cd-0124-4164-b723-3c22dd16494d,frank sinatra,708
00259ccffaf39e731b9b18d3826579977c6510a4,f5d56157-c5fe-490f-bf91-8d200e7f9b5f,the toasters,608
00259ccffaf39e731b9b18d3826579977c6510a4,8cc13439-c7bf-46ac-a191-3458bb9665a1,the revelations,381
00259ccffaf39e731b9b18d3826579977c6510a4,4849dbcf-4192-434c-825b-077c9057c119,be your own pet,359
00259ccffaf39e731b9b18d3826579977c6510a4,328d146c-79f1-4eb6-9e40-8ee5710c14e5,imogen heap,355
00259ccffaf39e731b9b18d3826579977c6510a4,af1122a8-e2f0-4534-8ce1-919d1edba1d9,the indelicates,353
00259ccffaf39e731b9b18d3826579977c6510a4,87ac7e25-f278-47a0-b109-5eb131dc96b6,the skatalites,308
00259ccffaf39e731b9b18d3826579977c6510a4,ef43cee7-13f5-4d10-844e-879aba3d8b19,camera obscura,307
00259ccffaf39e731b9b18d3826579977c6510a4,e1194e66-e4f0-4351-9d26-ac95df530d0c,los campesinos!,294
00259ccffaf39e731b9b18d3826579977c6510a4,dba7b6f3-8123-4a07-99d6-306acc41b7cd,alphabeat,285
00259ccffaf39e731b9b18d3826579977c6510a4,0f94d582-2261-4abf-9142-58e3d4d3efc4,big kahuna and the copa cat pack,277
00259ccffaf39e731b9b18d3826579977c6510a4,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,death cab for cutie,266
00259ccffaf39e731b9b18d3826579977c6510a4,6617bc00-9c75-41ca-8c5b-6d6e5ef33789,b.a. baracus band,262
00259ccffaf39e731b9b18d3826579977c6510a4,f38b352a-7191-4528-980a-a0bc5b5d8aa2,the brunettes,258
00259ccffaf39e731b9b18d3826579977c6510a4,3efd863f-6a5c-400a-9868-6ef533d51509,the long blondes,256
00259ccffaf39e731b9b18d3826579977c6510a4,6c1b8e36-0dfc-4741-9062-17b9e077f929,frank popp ensemble,250
00259ccffaf39e731b9b18d3826579977c6510a4,fa0daf56-e94c-4007-9a00-4d1b05d85f96,im from barcelona,237
00259ccffaf39e731b9b18d3826579977c6510a4,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,desmond dekker,232
00259ccffaf39e731b9b18d3826579977c6510a4,dbbc47a5-1338-4830-9298-a8d0b11c0a46,joss stone,226
00259ccffaf39e731b9b18d3826579977c6510a4,e7fa2614-2da5-496f-b575-07ece506a5d2,club 8,222
00259ccffaf39e731b9b18d3826579977c6510a4,a32e4aac-1db8-4dc6-be34-a813c4530627,jon brion,217
00259ccffaf39e731b9b18d3826579977c6510a4,e7ad821c-7168-4f98-8998-84e8a12de9e2,au revoir simone,211
00259ccffaf39e731b9b18d3826579977c6510a4,e162b2eb-6a42-4240-8c1b-c94d9a0acb73,cocorosie,205
00259ccffaf39e731b9b18d3826579977c6510a4,c1aa2ec9-53e7-4d90-8d36-bac75832e986,the supremes,205
00259ccffaf39e731b9b18d3826579977c6510a4,aaf92b5a-199c-4b1b-969d-7a915ffb6f0f,the octopus project,203
00259ccffaf39e731b9b18d3826579977c6510a4,8a396a9c-2e4f-47e2-a587-c26e93a0953f,the go! team,198
00259ccffaf39e731b9b18d3826579977c6510a4,0b7b1183-8ad2-44c0-8858-05b0d53742c3,hepcat,197
00259ccffaf39e731b9b18d3826579977c6510a4,69d9cb53-5b8f-41b0-ac84-49eabea535b2,a*teens,189
00259ccffaf39e731b9b18d3826579977c6510a4,ed29398b-bbf3-42a0-8eff-8631509c271d,jojo,188
00259ccffaf39e731b9b18d3826579977c6510a4,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,the temptations,187
00259ccffaf39e731b9b18d3826579977c6510a4,4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c,lemon jelly,184
00259ccffaf39e731b9b18d3826579977c6510a4,d339efbb-77b9-4147-ba9e-59f2f24550b2,kelly clarkson,178
00259ccffaf39e731b9b18d3826579977c6510a4,1043a3a9-6722-4cdb-a28a-6acbad217b38,bishop allen,169
00259ccffaf39e731b9b18d3826579977c6510a4,0af78501-5647-4c18-9a0d-66ac8789e13b,beirut,167
00259ccffaf39e731b9b18d3826579977c6510a4,cbcac997-3a1c-4676-8769-449c82b3de5c,aberfeldy,165
00259ccffaf39e731b9b18d3826579977c6510a4,40e69149-45a7-4dab-8128-c5a4d9654eeb,petula clark,160
00259ccffaf39e731b9b18d3826579977c6510a4,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,röyksopp,159
00259ccffaf39e731b9b18d3826579977c6510a4,04591295-6d94-45cb-b6c7-1ae17c6f380e,lifehouse,154
00259ccffaf39e731b9b18d3826579977c6510a4,650bf385-6f6d-4992-a3b9-779d144920a4,django reinhardt,148
00259ccffaf39e731b9b18d3826579977c6510a4,69421e11-e4c3-4854-951b-ceab4972e38e,alkaline trio,147
00259ccffaf39e731b9b18d3826579977c6510a4,50549203-9602-451c-b49f-ff031ba8635c,dashboard confessional,146
00259ccffaf39e731b9b18d3826579977c6510a4,,shade tree,142
00259ccffaf39e731b9b18d3826579977c6510a4,a066b730-3809-4b39-a091-2297d40b51db,mylo,141
00259ccffaf39e731b9b18d3826579977c6510a4,e8eed2c6-269a-47c0-aed9-8517a304b02c,the stills,138
00259ccffaf39e731b9b18d3826579977c6510a4,d8df7087-06d5-4545-9024-831bb8558ad1,jonathan coulton,135
0026127719cbf037318d7bf3e842d8a840965690,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,björk,79
0026127719cbf037318d7bf3e842d8a840965690,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,66
0026127719cbf037318d7bf3e842d8a840965690,b23e8a63-8f47-4882-b55b-df2c92ef400e,interpol,48
0026127719cbf037318d7bf3e842d8a840965690,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,belle and sebastian,47
0026127719cbf037318d7bf3e842d8a840965690,f6f2326f-6b25-4170-b89d-e235b25508e8,sigur rós,36
0026127719cbf037318d7bf3e842d8a840965690,2eada8f8-056a-4093-bbc2-004909ce743b,broken social scene,34
0026127719cbf037318d7bf3e842d8a840965690,03ad1736-b7c9-412a-b442-82536d63a5c4,elliott smith,32
0026127719cbf037318d7bf3e842d8a840965690,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,joy division,31
0026127719cbf037318d7bf3e842d8a840965690,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,sufjan stevens,31
0026127719cbf037318d7bf3e842d8a840965690,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,the velvet underground,30
0026127719cbf037318d7bf3e842d8a840965690,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,boards of canada,28
0026127719cbf037318d7bf3e842d8a840965690,05755bf1-380c-487f-983f-d1a02401fa28,cat power,28
0026127719cbf037318d7bf3e842d8a840965690,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,joanna newsom,28
0026127719cbf037318d7bf3e842d8a840965690,2b64e811-cbcd-45f7-b29d-296444cad4f1,múm,28
0026127719cbf037318d7bf3e842d8a840965690,d700b3f5-45af-4d02-95ed-57d301bda93e,mogwai,27
0026127719cbf037318d7bf3e842d8a840965690,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,sonic youth,27
0026127719cbf037318d7bf3e842d8a840965690,aaae25bf-c794-45d7-bab7-cdc7c655bfa6,broadcast,26
0026127719cbf037318d7bf3e842d8a840965690,5441c29d-3602-4898-b1a1-b77fa23b8e50,david bowie,26
0026127719cbf037318d7bf3e842d8a840965690,0110e63e-0a9b-4818-af8e-41e180c20b9a,devendra banhart,26
0026127719cbf037318d7bf3e842d8a840965690,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,the smiths,26
0026127719cbf037318d7bf3e842d8a840965690,c3f28da8-662d-4f09-bdc7-3084bf685930,iron & wine,25
0026127719cbf037318d7bf3e842d8a840965690,a506f761-2c22-4b2f-8a94-bd748c2c8f75,neutral milk hotel,24
0026127719cbf037318d7bf3e842d8a840965690,490bde43-5edb-4a93-b3b3-7a0465fd8909,television,23
0026127719cbf037318d7bf3e842d8a840965690,52074ba6-e495-4ef3-9bb4-0703888a9f68,arcade fire,22
0026127719cbf037318d7bf3e842d8a840965690,3bcff06f-675a-451f-9075-99e8657047e8,four tet,22
0026127719cbf037318d7bf3e842d8a840965690,0c751690-c784-4a4f-b1e4-c1de27d47581,animal collective,21
0026127719cbf037318d7bf3e842d8a840965690,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,the decemberists,21
0026127719cbf037318d7bf3e842d8a840965690,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,death cab for cutie,19
0026127719cbf037318d7bf3e842d8a840965690,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,the flaming lips,19
0026127719cbf037318d7bf3e842d8a840965690,17b53d9f-5c63-4a09-a593-dde4608e0db9,the kinks,19
0026127719cbf037318d7bf3e842d8a840965690,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,arctic monkeys,18
0026127719cbf037318d7bf3e842d8a840965690,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,portishead,18
0026127719cbf037318d7bf3e842d8a840965690,ffb18e19-64a4-4a65-b4ce-979e00c3c69d,the album leaf,18
0026127719cbf037318d7bf3e842d8a840965690,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,the shins,18
0026127719cbf037318d7bf3e842d8a840965690,8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,thom yorke,18
0026127719cbf037318d7bf3e842d8a840965690,14b22b4b-06d5-4b82-8284-29d29b58945f,air,17
0026127719cbf037318d7bf3e842d8a840965690,b91f0973-002e-4237-a39f-c7e02e786e53,architecture in helsinki,17
0026127719cbf037318d7bf3e842d8a840965690,4236acde-2ce2-441c-a3d4-38d55f1b5474,explosions in the sky,17
0026127719cbf037318d7bf3e842d8a840965690,b6b2bb8d-54a9-491f-9607-7b546023b433,pixies,17
0026127719cbf037318d7bf3e842d8a840965690,c842d29f-a297-48cd-bb71-4f77fd672b16,t. rex,16
0026127719cbf037318d7bf3e842d8a840965690,72c536dc-7137-4477-a521-567eeb840fa8,bob dylan,15
