timestamp,visitorid,event,itemid,transactionid
1442526365761,840533,view,109589,
1438263911485,1365097,view,217765,
1437403578950,1111570,view,445351,
1439787678836,429735,view,430131,
1432764953306,1010782,view,207477,
1440542976586,219647,view,277798,
1440546122323,807805,view,182131,
1436671534634,1260347,view,300986,
1436204198871,547506,view,238865,
1434667058667,1341101,view,361103,
1438862626992,1137305,view,31514,
1439610482414,1298358,view,388779,
1440963133281,974950,view,445488,
1440646866930,990935,view,324391,
1433911289946,343307,view,432925,
1437952314313,1299661,view,144720,
1436667123250,1116271,view,221448,
1441506791171,106590,view,104275,
1440958746016,974950,view,65755,
1442504331389,1347099,view,89323,
1431817385454,861852,view,121418,
1434310242145,1343677,view,180751,
1439744626705,37421,view,231939,
1433126716509,288662,view,334094,
1440358473854,815337,view,140966,
1435014683066,361407,view,379390,
1434725394203,465576,view,461538,
1437945683742,543321,view,110597,
1430773247147,107839,view,174900,
1438158634813,414424,view,98708,
1440886533951,277562,view,21147,
1437609789963,1271811,view,234045,
1436897306973,405791,view,76637,
1440484450095,461044,view,279257,
1436832810134,716038,view,180639,
1438278784363,577552,view,317041,
1432139849168,905119,view,150990,
1438724980473,615132,addtocart,352705,
1437425888774,683006,view,233396,
1440435315312,572267,view,115630,
1430886158289,248486,view,72747,
1438918332350,1396975,view,42454,
1440461367689,404292,view,17108,
1441167526012,746872,view,400994,
1432750267137,875842,view,150871,
1434927119155,725949,view,436915,
1436652845132,43681,view,207923,
1433451464228,1327093,view,301013,
1432316462946,197459,view,46156,
1432955139160,294544,view,221167,
1441452904733,516814,view,255638,
1439660554504,509737,view,215596,
1436909559568,952246,view,400533,
1441994226317,601506,view,104275,
1440727224482,923185,view,307442,
1436755308791,1131722,view,78259,
1430969340345,759607,view,147709,
1436847467082,1165544,view,345306,
1439942044782,73173,view,49621,
1441079135786,1210714,view,211187,
1433565593749,835723,view,286657,
1441830414593,709937,view,82174,
1435712690851,154285,view,169959,
1431318295321,294161,view,59350,
1437369924916,60192,view,307932,
1439514714420,118771,view,45175,
1439473736071,1005,view,66752,
1440099486875,1346432,view,260152,
1436488430965,44756,view,447960,
1441811559130,1253818,view,219821,
1436761198637,1021158,view,298255,
1436305082644,52240,view,390591,
1432970194626,917747,view,298740,
1435054423995,442825,view,22827,
1438739198682,1398798,view,337101,
1435458745892,361716,view,426949,
1441003532645,650381,addtocart,139918,
1431626016660,711812,view,32190,
1438635452420,56726,view,1382,
1439083206298,899924,view,187946,
1434122051210,704285,view,211839,
1438187927988,3064,view,432711,
1438160510321,89601,view,341649,
1441300046156,770941,addtocart,228112,
1432598841565,1152558,view,419841,
1431561978196,886110,view,320786,
1432589635367,579385,view,405861,
1440608969278,369947,view,293103,
1431685338593,1205570,view,450070,
1436924822676,1261031,view,44555,
1432363531029,487729,view,186911,
1441233801321,690099,view,368992,
1431209511378,83098,view,289072,
1437747718725,31174,view,180656,
1440018854723,54791,view,296619,
1440773667901,927470,view,223553,
1441504871911,1364956,view,59307,
1435080503444,863151,view,261573,
1439403974939,366667,view,241530,
1441000053884,1299160,view,370956,
1436902686593,133710,view,434436,
1440814658316,1226831,view,184465,
1437486839811,1248925,view,132320,
1433214696641,1193066,view,145582,
1436323645275,207773,view,20542,
1431821476026,1334707,view,296908,
1435897283588,517350,view,239884,
1437181261316,1027398,view,291389,
1430977974634,1228303,view,390648,
1438134878889,1246259,addtocart,338515,
1439416394564,1041189,view,396110,
1437864794674,1375401,view,368519,
1437017008525,843067,view,322887,
1433173004917,1098018,view,294965,
1430706515011,901932,view,254323,
1430760279592,273639,view,439807,
1434107144390,784825,view,68106,
1440888656168,292176,view,46717,
1434545250423,1043195,view,323194,
1434842940360,943801,view,193542,
1436384741097,530559,view,283919,
1437092007137,1005586,view,125999,
1436400131486,146608,view,213543,
1438613392699,25360,view,345197,
1438804175908,1042263,view,231482,
1435912699517,1333243,view,204868,
1434836077759,238452,view,321706,
1440087490091,1220593,view,374505,
1433964487030,506918,view,370081,
1441421881068,786895,view,460478,
1436034185845,634264,view,148381,
1442189684003,264260,view,255708,
1441479288398,120317,view,408203,
1439305784460,1192504,view,140705,
1432082399297,999299,view,151444,
1432274461781,1309891,view,320786,
1435257497746,756803,view,28240,
1436540871260,333479,view,111899,
1436452581883,844960,view,243507,
1434957785621,447988,view,415862,
1438119258329,443077,view,445351,
1439593582320,1339168,view,341482,
1437845091940,1343309,view,77927,
1436029349009,311676,view,365787,
1434365500701,921461,view,457195,
1430928585524,658370,view,121835,
1435130791809,869034,view,416979,
1437663825341,984610,view,135208,
1435090402568,171170,view,207437,
1439663116097,10474,view,304753,
1436431412602,999249,view,11663,
1437758742411,766087,view,120752,
1439844239300,398377,view,10516,
1437241322149,543744,view,69096,
1434304997700,624001,view,109682,
1434668666204,60972,view,267528,
1431475325110,350566,addtocart,161182,
1433595979044,359162,view,18977,
1431106004762,1048858,view,149589,
1439425260404,497212,view,433165,
1433189022935,376622,view,417543,
1439199040970,1169376,view,168257,
1437890282384,1325820,view,286062,
1436889491266,40237,view,288955,
1435266972356,256056,view,233405,
1437971099765,647547,view,450493,
1441840060177,826840,view,312414,
1441741552668,1078356,view,186230,
1433972326941,141989,view,208000,
1440782057170,355017,view,418181,
1432168157082,4101,addtocart,228066,
1432261408116,1304892,view,346398,
1433940616181,1159941,view,328382,
1432348009013,124665,view,355200,
1434513360293,931867,view,376139,
1441752707422,152963,view,65490,
1434417782869,38015,view,363602,
1437191261479,323713,view,184905,
1438290603871,1279652,view,273747,
1432264163086,931461,view,103285,
1432589977281,1077099,view,441423,
1433434864857,378562,view,278042,
1437653762059,605321,view,431711,
1433906899655,1208213,view,138017,
1433404215567,1275796,view,399531,
1432319544921,79702,view,456889,
1441058603951,663674,view,105787,
1431621949581,1056894,view,302947,
1440681536592,1404587,view,252359,
1439083318696,1343376,view,291018,
1436384798106,371606,addtocart,337361,
1434998400919,917809,view,85988,
1438012131036,1131524,view,453618,
1431551086366,673572,view,328486,
1433827555005,679269,view,119978,
1432792341954,639849,view,177380,
1439796839341,816620,view,211718,
1438978405260,1393523,view,1967,
1435046351480,98302,view,81033,
1436470524320,801016,view,218626,
1440295618998,200343,view,323093,
1439695730114,1049582,view,244488,
1433447189285,856857,view,211443,
1440787883681,103062,view,233128,
1437928685109,770897,view,296879,
1431010974736,236507,addtocart,215172,
1433354094757,514821,view,168246,
1437367596452,635733,view,294482,
1433539793922,515398,view,73134,
1438840634059,466781,view,133924,
1440182662180,1185974,view,318561,
1439252581320,448637,view,235047,
1433361018341,982468,view,181321,
1432297168251,660818,view,3550,
1437709912352,477394,view,106610,
1438472984926,1330620,view,3155,
1433286038851,817781,view,166109,
1436900210035,10861,view,12163,
1430867359373,1071555,view,265513,
1437577412490,1302128,addtocart,17189,
1433196950069,455258,view,274798,
1440889718758,761943,view,457045,
1435674628657,464137,view,296459,
1437924718232,613384,view,461686,
1439010791633,897009,view,148890,
1436608574238,118716,view,3223,
1432348963317,1258587,view,315359,
1435975396667,1008460,view,297184,
1438415254962,210381,view,408661,
1436140888118,396699,view,142607,
1438984088886,503035,view,376283,
1440256586545,687522,view,364076,
1433276293848,1073288,view,156571,
1442095877816,305637,view,344588,
1436300582702,689854,view,340488,
1433960906668,1267938,view,40043,
1440978839088,1018295,view,370653,
1439149581483,1205696,view,223992,
1438375861729,812080,view,405714,
1438195200513,550007,view,85350,
1441632578945,1125694,view,401936,
1432400458723,885257,view,311642,
1437151875269,210442,view,466109,
1442180988074,1329947,view,287496,
1431964205872,72396,view,249727,
1436460118425,70767,view,449407,
1441644980557,963919,view,58762,
1434443747308,25676,view,322717,
1437530969892,679502,view,134255,
1430931173270,1022067,view,48850,
1435844705834,764836,view,412769,
1435088593743,778392,view,339901,
1442011764214,938333,view,273104,
1432668597655,577764,view,388431,
1434408482032,389758,view,99616,
1431844949092,42046,view,278663,
1435097026537,894747,view,254585,
1431753881809,552202,view,3135,
1440001834079,910177,view,219512,
1441669734055,766062,view,177152,
1440709089409,1178133,view,91490,
1439266076315,1322590,view,90474,
1435976383014,640347,view,113908,
1439942162538,241156,view,272219,
1440294107889,1092801,view,98984,
1441129821548,307354,view,458258,
1441227176690,79627,view,10568,
1430888726825,869326,view,45475,
1432926522276,758986,view,139515,
1435274204582,677675,view,318871,
1431702862401,1138391,view,89356,
1433093002686,1178934,view,295697,
1438911402566,1001866,view,445757,
1431793613166,769040,view,217605,
1435198210928,1314894,view,9432,
1431065665295,943310,view,266570,
1435899290448,1280173,view,239099,
1431533511048,13410,addtocart,231243,
1440684909648,618618,view,441573,
1433135377719,883443,view,228085,
1437893784953,662205,view,29717,
1440445370551,903676,view,187946,
1432237346076,1091416,view,433904,
1436309488916,1048816,view,45731,
1432053934076,894295,view,446859,
1436727712041,1406637,view,78590,
1432062293411,1273660,view,174483,
1441543208231,897226,view,390379,
1438622425033,197893,view,240841,
1439262430097,451170,view,101429,
1441473897070,627293,transaction,27591,14657.0
1441243356576,146781,view,449701,
1436970817221,114298,view,421413,
1433902719260,1149697,view,4001,
1435535892370,1018283,view,1175,
1432085786868,918221,view,255202,
1433804194837,377797,view,357762,
1439592023345,223613,view,377518,
1438178849493,160522,view,256368,
1431934423680,835498,view,419188,
1438403867541,1392520,view,116490,
1438820168183,568475,addtocart,243337,
1440554865496,643307,view,255689,
1435347023684,1182058,view,325331,
1442202522745,634153,view,425228,
1438964306280,443232,view,350440,
1431742984450,376428,view,220490,
1430687793267,563818,view,271304,
1433381462459,1031110,view,205290,
1439768520391,107770,view,264746,
1439227258024,625218,view,298056,
1433394470387,1110355,view,113535,
1438478316529,127437,view,187946,
1437173541711,813191,view,217108,
1437540974401,1347556,view,272324,
1437102977951,256357,view,265122,
1437889780096,389549,view,75974,
1441773125310,1294769,addtocart,394360,
1432588074655,259432,view,52390,
1433338995202,1317095,view,276173,
1434834596718,660798,view,124819,
1432767047001,264637,view,278893,
1430885123007,945918,view,11359,
1436628505073,1108805,view,361380,
1437510445915,925600,view,216225,
1431463401721,471929,view,307035,
1430684173472,1383567,view,199706,
1441237590359,33716,view,232509,
1436722728449,1110419,view,255344,
1439659527696,550812,view,367151,
1434817276187,1127041,view,400946,
1438896637713,500311,view,17322,
1431731295904,858413,view,158712,
1436571544468,1241668,view,114752,
1431521698336,895308,view,63506,
1435365654966,1308967,view,425808,
1437629187679,677588,view,449497,
1434818539608,449194,view,328842,
1440776433853,911846,view,205222,
1441209108727,990571,view,65320,
1432838713291,995790,view,153188,
1433025199646,1143921,view,178274,
1432840817900,831165,view,245333,
1441321654338,348239,view,386608,
1439236918973,1150086,view,221796,
1439403398608,1231781,view,317314,
1432613535743,176790,view,303151,
1435181388863,141133,view,285010,
1436753627886,1305486,view,241693,
1436917186286,1075439,view,17698,
1440902729051,759081,view,124946,
1430954051018,1128022,view,315412,
1430712352332,1017398,view,414995,
1431735833348,979643,view,342343,
1442330436423,1335260,view,368888,
1436837094258,342311,view,24786,
1441496261235,965645,view,33899,
1434780736999,1185936,view,402220,
1434338800728,292490,view,460573,
1436742469607,608197,view,172244,
1434078477471,431002,view,213444,
1432593680945,798418,view,381081,
1434999826325,1139397,view,254432,
1430892397583,1387469,view,205829,
1442033931089,814356,view,466263,
1441311006294,236727,view,285774,
1436983395654,342626,view,340137,
1432416190432,1167132,view,84871,
1432519042515,272379,view,326462,
1432340169274,371123,view,263280,
1437011809899,653681,view,103981,
1441990944131,1255070,view,78510,
1435095124174,1261011,view,122604,
1436369941372,872690,view,289871,
1439225585978,269260,view,1821,
1433596714775,792045,view,127688,
1433553430362,123011,view,431386,
1431737917764,1223026,view,121193,
1439578592590,1372919,view,430637,
1433180104089,1234375,addtocart,245168,
1433618386424,213219,view,266252,
1432483970973,940199,view,54292,
1437319113650,861630,view,42593,
1440709710507,1010111,addtocart,187602,
1441897612961,722705,view,377803,
1434301351956,456996,view,389172,
1431904899317,1259755,view,99172,
1436489709551,922845,view,98250,
1437171344283,943282,view,118752,
1437012955938,204677,view,198664,
1430806116420,1057144,view,393979,
1432184053411,1032742,view,303341,
1437852608354,1317426,view,39557,
1437612801824,1331805,view,332167,
1430877099558,1081353,view,398201,
1438530803883,206055,view,135143,
1438315763983,533695,view,154346,
1430830737178,1149515,view,446421,
1437449234254,829229,view,445757,
1435100658525,1279188,view,181803,
1431499437908,1372732,view,424515,
1440634151318,1244545,view,260900,
1440638421345,193478,view,251349,
1437316643673,1006875,view,430200,
1436651888430,307213,view,223003,
1430836657937,130175,view,10076,
1434307043972,953454,view,269532,
1438132641601,989515,view,431278,
1442101637792,1069621,view,389358,
1440376696207,730626,view,303833,
1435528175686,1330764,view,333766,
1430948480692,899471,view,378637,
1436400519060,883112,view,208627,
1435786975343,241977,view,395085,
1430898857071,1284079,view,452896,
1430959772658,382566,view,420773,
1440177157640,663907,view,344388,
1435801976809,261663,view,209849,
1436723853576,1185662,view,308561,
1434258638620,604096,view,334386,
1434917253475,876600,view,306314,
1433976809776,348372,view,156282,
1440650381702,332839,view,24390,
1436682395803,1394490,view,42926,
1432584853372,258422,view,305719,
1438105488824,179584,view,142624,
1441837271391,553277,view,50107,
1437012124589,754015,view,376823,
1432052288202,901421,view,143418,
1433381496448,989527,view,139346,
1432423536434,1187332,view,445749,
1432414086963,1221034,view,311652,
1438368484319,922125,view,210002,
1442007673297,696574,view,159405,
1436748929831,63759,view,360155,
1440560118369,1134902,view,98708,
1438383880890,912586,view,156571,
1434994313594,54645,view,33907,
1433737432147,423663,view,219609,
1438134429469,169233,view,369702,
1436080430605,660268,view,375492,
1436637105747,1209446,view,130815,
1436976692484,539043,view,141056,
1434007708592,745902,view,420549,
1436835370461,794852,view,216320,
1439950199390,1247698,view,224500,
1438812679012,841788,view,89522,
1433872037030,1272768,view,361853,
1433819213134,1388477,view,326444,
1432762113090,149673,view,5037,
1433644621946,649380,view,75369,
1434752419898,368122,view,29309,
1439851249239,1179483,view,419386,
1436591816990,174828,view,238678,
1437168779772,1005850,view,440747,
1442021489864,1200406,view,463790,
1434396923247,1238538,view,364653,
1433271403710,1219324,view,338410,
1433911390137,295463,view,149253,
1435463939201,1352335,addtocart,429452,
1435095226413,116502,view,139515,
1437866230583,339370,view,456265,
1435869133927,1275397,view,204060,
1432261586211,547276,view,220078,
1436900460927,824842,view,316753,
1431552958351,412117,view,148472,
1431401065724,1044531,view,132347,
1440010174288,1011780,view,244924,
1436298141187,841662,view,87651,
1431114218350,875845,view,259189,
1437579858593,475479,view,180684,
1439001547150,17433,view,346378,
1436466522961,1295018,view,133224,
1440477243481,1201845,view,51992,
1433209800929,303186,view,413831,
1439653416110,1303118,view,255756,
1433383748874,790909,view,361106,
1430884623152,1340592,view,416758,
1438926640747,405298,view,182382,
1438720685427,326201,view,85207,
1430843746828,872036,view,218613,
1436913131247,747160,view,390805,
1440450803028,867016,addtocart,26515,
1435768587193,564322,view,35608,
1433644936120,69186,view,390199,
1437699635792,1209824,view,138352,
1440718581242,201379,view,441178,
1437326015924,423412,view,391470,
1434307889647,1165573,view,5657,
1436262037064,1184734,view,451252,
1433506135644,954540,view,285525,
1430791946009,1394243,view,361103,
1439264227995,520710,view,56477,
1439082215000,149675,view,381982,
1433624782729,508398,view,401937,
1436913622454,837781,addtocart,461686,
1435116928471,39736,view,420960,
1432258029585,919272,view,111970,
1435613758912,886895,view,714,
1435456595187,140717,view,369112,
1436401003573,1369121,view,35228,
1438279883044,893762,view,446565,
1438097995670,496528,view,353366,
1431098607265,942551,view,15208,
1439914687856,238891,view,60621,
1432320885547,1161163,view,464812,
1440730318310,242105,addtocart,287496,
1440549076904,304485,view,373690,
1441339547220,1141959,view,325600,
1437240480999,359757,view,1619,
1442076992854,530559,view,194576,
1431453925296,277839,view,168367,
1433726532204,417915,view,176584,
1435643101823,1336701,view,294739,
1439081036500,995010,view,175301,
1434852324886,1347403,view,177152,
1437409870971,761135,view,189727,
1433975918728,1264199,view,67889,
1434430797746,278687,view,462945,
1436759634088,1341185,view,109043,
1434504507101,1010797,view,306657,
1434072560211,45225,view,137872,
1437325194379,1301198,view,38532,
1437795087622,1017124,view,215020,
1431265247409,1069678,view,223203,
1436401287875,204285,view,72178,
1433255998142,1202386,view,174529,
1437706584417,1281706,view,1096,
1442273034510,546086,view,374697,
1434260695583,305682,view,2836,
1431050188273,1263201,view,359491,
1437876723070,119178,view,417594,
1435112550115,1367765,view,373600,
1433982774996,891153,view,373164,
1431298085463,1349350,view,325670,
1430762436478,294336,view,427147,
1441138604189,464241,view,299693,
1432226746408,992957,view,444717,
1439901847542,461211,view,273791,
1440008072834,185382,view,289103,
1437278096417,825888,view,461309,
1438032404477,719680,view,128908,
1437018585018,1177988,view,35572,
1438743239669,837287,view,183224,
1435999193871,1368493,view,351125,
1441477643558,739239,view,276559,
1431488476222,563204,view,387373,
1441342846141,1267322,view,349994,
1434776624698,454899,view,85004,
1432870822606,448952,view,262323,
1439402881902,773848,view,240262,
1433220386995,297239,view,419558,
1437575967470,1386380,view,214916,
1436284259764,336934,view,370653,
1440102765513,636568,addtocart,120941,
1440869823341,123517,addtocart,32581,
1433804459754,917554,view,46116,
1436728241734,28534,view,35571,
1439937631350,1226832,view,400554,
1433711537518,1007917,view,242819,
1431650021817,705887,view,414704,
1440797991127,1102426,view,290993,
1441689077027,377960,view,135570,
1438495530284,1227182,view,268048,
1431309643812,32957,view,99135,
1435250627864,688707,view,174185,
1437528339209,673850,view,107545,
1441637298489,236195,view,362687,
1438148052269,995665,view,378223,
1434931363225,235253,view,317413,
1431356068094,298387,view,285942,
1432247295632,976847,view,196520,
1438258473416,968718,view,338660,
1430935259654,1300668,view,396064,
1435713469723,653793,view,285713,
1430696493512,576241,view,381211,
1434775889997,1120176,view,415610,
1438873824059,1203660,view,157681,
1432188451347,325530,view,376476,
1442003474601,268373,view,140201,
1433449546087,156593,view,346203,
1434212645229,1305578,view,393137,
1431461570285,542820,view,196254,
1432619940253,1113664,view,313858,
1438007911583,1068561,view,124721,
1432868327646,406325,view,255708,
1440801705203,1078902,view,77601,
1438190237997,542887,view,342806,
1433770493957,42219,view,397013,
1437597153298,452714,view,217935,
1433304897173,915278,view,357008,
1438816516318,195174,view,93831,
1438714757535,1121937,view,173168,
1434631093686,201020,view,324194,
1433203517367,162122,view,277762,
1433167993738,469613,view,235741,
1439304870664,374414,view,52301,
1435969694006,338230,view,98860,
1440277104860,18829,view,116466,
1436058051314,268686,view,31078,
1432234639031,588841,view,141172,
1431901705026,1280925,view,65719,
1434735236855,1122038,view,376084,
1438896289161,1224771,view,219398,
1437361824782,362364,view,293909,
1440368826830,188751,view,327219,
1437783474616,188318,view,225157,
1437841792789,1116861,view,311774,
1436300197672,1217396,view,31084,
1431722401903,1278176,view,129309,
1439394965829,1030300,view,343618,
1433973277123,73333,view,112445,
1439066232845,1382608,view,24728,
1435518183864,438720,view,66501,
1440131565006,609895,view,31055,
1440796130489,1336889,view,50914,
1439951123909,197010,view,102129,
1436478985982,1241821,view,234547,
1440439719462,645525,view,418693,
1434483665698,753200,view,176256,
1432489940589,279406,view,453341,
1434886277841,1307539,view,278635,
1432851525618,1247724,view,46555,
1434997404183,823116,view,112566,
1436048154194,1395002,view,349146,
1433102509097,274628,view,57788,
1433196663974,457926,view,457231,
1435423509493,1316843,view,381928,
1433825236211,461012,addtocart,31098,
1432013218771,935383,view,383651,
1441586318687,762109,view,157850,
1434412682082,1287116,view,2135,
1440886326056,277562,view,214692,
1434468617878,46535,view,25762,
1442272463848,700325,view,322577,
1440698894864,1360175,view,63957,
1440701837824,778037,view,260411,
1434840123785,1018068,view,239377,
1437852978448,743719,view,119619,
1435195459792,463137,view,27994,
1432452822401,713738,view,276883,
1431766711234,676371,view,159720,
1433341031286,1250015,view,239491,
1432082547410,1376411,view,134237,
1438857069698,1068573,view,15948,
1433652392455,927322,view,382389,
1439403567108,123599,view,288078,
1436840405889,331145,view,41536,
1441115171377,430173,view,435451,
1441969953402,370809,view,363407,
1440091451860,777313,view,151444,
1431616452862,1387673,view,253175,
1436835368361,215734,view,75446,
1435364969421,66890,view,227279,
1431648972786,83012,view,366291,
1430852432209,472882,view,348154,
1436390069371,183704,view,432588,
1431935697251,98071,view,420255,
1433732452819,988773,view,27062,
1432297016858,657828,view,371723,
1436826926082,523020,view,388789,
1441937412161,534073,view,60330,
1438446931716,1368057,view,435796,
1442097006263,30954,view,320970,
1441814647863,1289867,view,2329,
1436555332325,1288218,view,298196,
1434861148459,57327,view,304877,
1435381180415,279365,view,386458,
1433180101633,156009,addtocart,279457,
1442252670148,804361,view,255093,
1441729657101,1231280,view,432691,
1434410281056,870336,view,315309,
1431324952573,210140,view,399014,
1436921557562,696123,view,359014,
1435581445186,698603,view,279332,
1441769376698,304537,view,33937,
1437246027846,724551,view,105933,
1440788919239,1400456,view,440576,
1442264220764,638482,view,313736,
1440983625858,1003200,view,279257,
1433440550518,491092,view,41295,
1430678430834,1042384,view,247109,
1438559840135,381504,view,253175,
1433981293093,1035824,view,269085,
1441364279658,676190,view,128411,
1439315049037,1060605,view,270969,
1436825592369,800954,view,445749,
1436647661000,1208835,view,366072,
1437247319872,1129048,view,230605,
1442245253282,386929,view,396318,
1433612849322,329634,view,193905,
1442113938016,1232892,view,348063,
1437419391274,270604,view,436169,
1431883115672,130968,view,269452,
1436903919467,494943,view,92996,
1441907047842,322015,view,88585,
1436720603086,221532,view,453169,
1437709590072,1339636,view,433037,
1432157682889,734913,view,103522,
1437159372416,645488,view,261353,
1438024167636,1380596,view,359587,
1437774406623,1242886,view,208922,
1433298395498,1159911,view,387483,
1431986483570,730020,view,157857,
1434386200462,1293432,view,61474,
1435800073561,189216,view,460372,
1434725217251,116148,view,65927,
1441667096007,678506,view,392423,
1435972370915,822432,view,333201,
1437339593282,1252701,view,458489,
1438123884583,1073992,view,281451,
1435477488802,896014,view,462466,
1434387943677,312104,view,192971,
1442243749537,769848,view,124860,
1433121239821,580301,view,190304,
1438308124598,28780,view,255574,
1431462574572,572136,view,174436,
1436215407150,1166466,view,12404,
1434756516429,1318728,view,36370,
1437261360823,1265772,view,108523,
1436237462281,598260,view,204107,
1439920737948,531293,view,48030,
1432255762365,229157,view,230093,
1435866547805,134673,view,184998,
1441070098757,1356545,view,17419,
1439903963702,1102328,view,48892,
1438023455569,997110,addtocart,239020,
1437743740708,560511,view,176106,
1433451075066,1213485,view,150820,
1433442424322,924506,view,10986,
1441734933525,271807,view,322989,
1438140542238,1352906,view,390900,
1440975832420,1043842,view,345308,
1433295157593,117272,view,256846,
1440266442698,609479,view,126434,
1436171459892,806858,view,126247,
1435863870000,806133,view,43016,
1432275553419,205524,view,386954,
1442445647596,566999,view,209326,
1441780933638,823740,view,41611,
1435967312637,654938,view,182819,
1442100905297,751163,view,196058,
1432744164040,163561,view,313019,
1439324210933,659430,view,430761,
1439941719279,385177,view,275215,
1432075619714,432816,view,394152,
1437468804284,147417,view,133907,
1440006811413,272472,view,325828,
1438048749608,1114896,view,132672,
1438465655894,15036,view,422671,
1436944104617,870419,view,63771,
1431726729985,542702,view,153625,
1437584972259,477828,view,50934,
1431747089856,379471,view,450135,
1437862418505,311303,view,128332,
1439690493777,138581,view,417912,
1438212248049,1015139,view,303833,
1434930588870,42977,view,192875,
1431893735872,766283,view,254488,
1433275849300,1156844,view,18653,
1441934196823,1061016,addtocart,262036,
1436469012353,1093536,view,204038,
1440550943506,1165148,view,248455,
1441942663715,791747,view,59923,
1433432830747,1295929,view,147352,
1438689278572,1308763,transaction,361814,335.0
1433799367427,1040513,view,31955,
1441588467339,255986,view,168627,
1441773522385,493708,view,10572,
1432140388792,1281574,view,96675,
1436372464813,1262772,view,87413,
1433708154171,179013,view,84149,
1442293842786,114801,view,70182,
1439689609928,849169,view,459475,
1435575110300,1293257,view,70575,
1441687280309,1004127,view,337357,
1431570895985,905515,view,220377,
1431407667230,243311,view,75931,
1436647168184,943679,view,189381,
1432303217992,245199,view,166798,
1435513389279,1180595,view,432478,
1432834015626,595617,view,296946,
1440629932673,552163,view,119652,
1431893229506,1379066,view,236578,
1434127471131,1146615,view,38369,
1437670913090,1076350,view,220219,
1442344551693,10954,view,79209,
1435090666087,1294802,view,337754,
1440440781803,1157044,view,394536,
1440723326688,1204839,view,384087,
1434490838256,276907,view,140503,
1434153833103,683443,view,345156,
1433822827292,735194,view,143430,
1434298459849,765306,view,296467,
1433281044413,101806,view,91600,
1432263807024,49746,view,150637,
1438119787455,1207422,view,394079,
1437690416398,895551,view,72294,
1432095512823,235932,view,85846,
1442349999118,296905,view,368538,
1438270260766,1243618,view,93051,
1433790164964,445206,view,276566,
1431220204874,1392859,view,423362,
1441861214952,1184024,view,143615,
1433774801748,962804,view,27970,
1431900753987,1243474,view,179233,
1436511458108,516550,view,155550,
1431554668644,1370395,view,204446,
1436894937827,1332215,view,104468,
1439686424213,798002,view,210131,
1435562780524,892350,view,128767,
1436813513264,1325437,view,439478,
1436324031857,450862,view,383425,
1433460247496,273237,view,78059,
1430947406681,622312,view,123762,
1431908715895,138131,view,222208,
1439485311856,686012,addtocart,288340,
1440782166242,701153,view,356591,
1433882356949,751347,view,228783,
1438306382545,134324,view,140969,
1442103143113,962770,view,3914,
1431465768853,1313563,view,105436,
1439150122663,435875,view,65448,
1440127768893,1186925,view,199484,
1435634624178,543997,view,28250,
1438370244203,548772,view,172282,
1435088682815,866457,view,241752,
1434551112283,1048072,view,346268,
1437598702082,277873,view,338427,
1439933976736,302162,view,148666,
1431909324583,1227377,view,414695,
1434647525043,529925,view,361734,
1441121453093,1130199,view,181090,
1442281025380,1329396,view,266595,
1439416161413,1367235,view,149089,
1434579510472,180865,view,389428,
1436646194530,387144,view,81895,
1433973935862,548162,view,206347,
1440773800479,557851,view,36368,
1433779162103,646260,view,428034,
1435596694719,838629,view,145487,
1442431205628,410967,view,128763,
1435071238432,1197483,view,104311,
1441734657306,709702,view,461190,
1436886975028,1079433,view,126644,
1436197435276,927091,view,269850,
1436304794152,1004820,view,9629,
1433294888097,907259,view,259166,
1442253345309,1081908,view,223711,
1435780279888,1368690,view,463617,
1442252403706,180050,view,297741,
1435373405382,409428,view,443408,
1440372442923,483109,view,242188,
1435079263775,1087667,view,273743,
1436821227948,518233,view,81984,
1437250119261,965198,view,38701,
1437595961086,786373,view,100282,
1441832219540,849041,view,344267,
1438876876042,767365,view,280272,
1439515338780,498291,view,415524,
1438564001247,837377,view,444968,
1432829588994,19800,view,414707,
1431965517724,1292679,view,200117,
1431093255942,899857,view,66921,
1437763704569,1119917,view,283480,
1433212802619,923992,view,365583,
1436889339261,1150086,view,350756,
1436115255346,141259,view,175275,
1437413761594,111763,view,238940,
1432873802727,511405,view,310791,
1438980647345,592335,view,70868,
1431484273303,1055310,view,129241,
1434342695965,428915,view,10548,
1442104287469,71118,view,315769,
1441346228289,268122,view,45828,
1442207955290,393549,view,34355,
1435357877181,73091,view,256053,
1432704309964,1042186,view,103310,
1431309759511,556819,view,12523,
1436393976338,513031,view,176162,
1432126142122,823968,view,198012,
1442044568627,1176208,view,127345,
1434059737519,711681,view,450903,
1432829007809,382210,addtocart,448066,
1430972458870,824787,view,66117,
1435539596933,892926,view,242188,
1431823696802,1048164,view,367474,
1441337548572,68294,view,178604,
1441813949719,297372,view,133924,
1432834439423,518659,view,56558,
1442071970120,329364,view,353038,
1432139477325,978213,view,202833,
1442435557355,446852,view,101876,
1436293774269,397452,view,150236,
1441137628783,707123,view,290999,
1431140488577,244537,view,286939,
1438146900960,1237111,view,357779,
1437713127836,1372576,view,201379,
1430772607306,317346,view,71610,
1435275394890,497309,view,232509,
1442183629155,618549,view,445635,
1434142308296,99973,view,382848,
1437329087812,675478,view,42109,
1433177657890,109940,view,356257,
1435779499088,1145852,view,344723,
1439686049416,1185029,view,172842,
